Voltage,Current,Temperature,Time,Voltage_smooth,Current_smooth,Temperature_smooth
4.004856866157534,-0.9951904916782356,5.18484295597818,24.0,4.020554605260481,-0.9055074637566731,5.189207721234809
4.003322961925093,-0.9952341561689385,5.189547601464019,25.0,4.0178049365197275,-0.9130057596218172,5.193699617584279
4.001789057692652,-0.9952778206596415,5.194252246949859,26.0,4.0150552677789735,-0.9205040554869611,5.198191513933749
4.000255153460211,-0.9953214851503446,5.198956892435699,27.0,4.01230559903822,-0.9280023513521052,5.2026834102832185
3.9987212492277697,-0.9953651496410475,5.203661537921539,28.0,4.009555930297467,-0.9355006472172491,5.2071753066326885
3.9971873449953286,-0.9954088141317505,5.208366183407378,29.0,4.006806261556714,-0.9429989430823932,5.2116672029821585
3.995653440762887,-0.9954524786224536,5.213070828893218,30.0,4.00405659281596,-0.9504972389475371,5.2161590993316285
3.994119536530446,-0.9954961431131566,5.217775474379057,31.0,4.001306924075207,-0.9579955348126812,5.2206509956810985
3.9925856322980047,-0.9955398076038595,5.222480119864898,32.0,3.998557255334454,-0.9654938306778251,5.2251428920305685
3.9910517280655635,-0.9955834720945625,5.227184765350737,33.0,3.9958075865937004,-0.9729921265429692,5.229634788380038
3.9895178238331224,-0.9956271365852656,5.231889410836577,34.0,3.9930579178529473,-0.9804904224081131,5.234126684729508
3.987983919600681,-0.9956708010759685,5.236594056322416,35.0,3.9903082491121937,-0.9879887182732572,5.238618581078978
3.98645001536824,-0.9957144655666715,5.241298701808256,36.0,3.9875585803714406,-0.9954870141384011,5.243110477428448
3.986190499361503,-0.9956303033999886,5.266804623908278,37.0,3.9863546354621886,-0.9954497020607375,5.240833870440946
3.9859309833547654,-0.9955461412333056,5.2923105460083,38.0,3.9851506905529366,-0.9954123899830738,5.238557263453445
3.9856714673480282,-0.9954619790666228,5.317816468108322,39.0,3.9839467456436846,-0.9953750779054101,5.236280656465944
3.9854119513412907,-0.9953778168999399,5.343322390208344,40.0,3.982742800734432,-0.9953377658277464,5.234004049478442
3.9851524353345535,-0.9952936547332569,5.368828312308366,41.0,3.98153885582518,-0.9953004537500827,5.231727442490941
3.9848929193278164,-0.995209492566574,5.394334234408388,42.0,3.980334910915928,-0.995263141672419,5.22945083550344
3.984633403321079,-0.9951253303998912,5.41984015650841,43.0,3.979130966006676,-0.9952258295947554,5.2271742285159375
3.9843738873143417,-0.9950411682332082,5.445346078608432,44.0,3.977927021097424,-0.9951885175170917,5.224897621528436
3.9841143713076046,-0.9949570060665253,5.470852000708454,45.0,3.976723076188172,-0.995151205439428,5.222621014540935
3.983854855300867,-0.9948728438998423,5.496357922808476,46.0,3.9755191312789195,-0.9951138933617643,5.2203444075534335
3.98359533929413,-0.9947886817331595,5.521863844908498,47.0,3.9743151863696675,-0.9950765812841006,5.218067800565932
3.9833358232873923,-0.9947045195664765,5.54736976700852,48.0,3.9731112414604155,-0.9950392692064369,5.215791193578431
3.983076307280655,-0.9946203573997936,5.572875689108542,49.0,3.9719072965511635,-0.9950019571287733,5.21351458659093
3.9541347271178378,-0.9954535413261858,4.932690617348016,50.0,3.9710491820819334,-0.9950202980391717,5.438835531849949
3.955847856461958,-0.9954761779017123,5.025744236198557,51.0,3.96991796066301,-0.9950739638961968,5.41663379867514
3.9575609858060785,-0.9954988144772389,5.118797855049097,52.0,3.9687867392440874,-0.9951276297532221,5.394432065500332
3.9592741151501993,-0.9955214510527655,5.211851473899638,53.0,3.9676555178251647,-0.9951812956102473,5.372230332325524
3.9609872444943197,-0.9955440876282919,5.304905092750178,54.0,3.9665242964062415,-0.9952349614672724,5.350028599150715
3.96270037383844,-0.9955667242038184,5.397958711600719,55.0,3.9653930749873183,-0.9952886273242976,5.327826865975906
3.964413503182561,-0.995589360779345,5.491012330451259,56.0,3.9642618535683956,-0.9953422931813227,5.305625132801097
3.9661266325266813,-0.9956119973548716,5.5840659493018,57.0,3.963130632149473,-0.995395959038348,5.283423399626289
3.9678397618708017,-0.9956346339303981,5.6771195681523405,58.0,3.9619994107305496,-0.9954496248953731,5.261221666451481
3.969552891214922,-0.9956572705059246,5.7701731870028805,59.0,3.9608681893116264,-0.9955032907523983,5.239019933276672
3.9712660205590424,-0.9956799070814512,5.863226805853421,60.0,3.9597369678927037,-0.9955569566094236,5.216818200101864
3.9729791499031633,-0.9957025436569777,5.956280424703961,61.0,3.958605746473781,-0.9956106224664487,5.194616466927055
3.9746922792472836,-0.9957251802325042,6.049334043554502,62.0,3.9574745250548578,-0.9956642883234739,5.172414733752246
3.9483542294516085,-0.995752509466363,4.948397790746429,63.0,3.9598302336721614,-0.9954663849769828,5.496764828293185
3.9511869432555824,-0.9956618672781576,5.055499062516714,64.0,3.9589554714453903,-0.9954045663335698,5.476901044966879
3.9540196570595567,-0.9955712250899523,5.1626003342869975,65.0,3.9580807092186197,-0.9953427476901567,5.457037261640574
3.9568523708635306,-0.995480582901747,5.269701606057282,66.0,3.9572059469918486,-0.9952809290467437,5.437173478314268
3.9596850846675045,-0.9953899407135417,5.376802877827566,67.0,3.9563311847650775,-0.9952191104033307,5.417309694987963
3.962517798471479,-0.9952992985253364,5.48390414959785,68.0,3.955456422538307,-0.9951572917599176,5.397445911661657
3.9653505122754527,-0.9952086563371311,5.591005421368134,69.0,3.954581660311536,-0.9950954731165046,5.3775821283353515
3.9681832260794265,-0.9951180141489258,5.698106693138419,70.0,3.9537068980847647,-0.9950336544730916,5.3577183450090455
3.971015939883401,-0.9950273719607204,5.805207964908703,71.0,3.952832135857994,-0.9949718358296785,5.3378545616827395
3.9738486536873747,-0.9949367297725151,5.912309236678987,72.0,3.951957373631223,-0.9949100171862655,5.317990778356434
3.9766813674913486,-0.9948460875843098,6.019410508449272,73.0,3.951082611404452,-0.9948481985428524,5.298126995030128
3.979514081295323,-0.9947554453961045,6.1265117802195554,74.0,3.9502078491776813,-0.9947863798994394,5.278263211703823
3.982346795099297,-0.9946648032078992,6.23361305198984,75.0,3.9493330869509102,-0.9947245612560264,5.258399428377517
3.9393906728568666,-0.9943454325245813,5.2067766979993735,76.0,3.9480716275120837,-0.9950271535756161,5.417468297037586
3.9402351244676463,-0.9945098782684302,5.23524239572921,77.0,3.9472771863561755,-0.9950820657810242,5.411808703123929
3.9410795760784256,-0.9946743240122792,5.263708093459047,78.0,3.946482745200267,-0.9951369779864323,5.40614910921027
3.9419240276892054,-0.9948387697561281,5.292173791188883,79.0,3.9456883040443587,-0.9951918901918404,5.400489515296613
3.942768479299985,-0.9950032154999771,5.3206394889187205,80.0,3.94489386288845,-0.9952468023972485,5.3948299213829545
3.9436129309107644,-0.9951676612438259,5.349105186648557,81.0,3.944099421732542,-0.9953017146026566,5.389170327469297
3.944457382521544,-0.9953321069876749,5.377570884378394,82.0,3.943304980576633,-0.9953566268080647,5.38351073355564
3.945301834132324,-0.9954965527315238,5.40603658210823,83.0,3.942510539420725,-0.9954115390134728,5.377851139641981
3.9461462857431036,-0.9956609984753728,5.4345022798380676,84.0,3.9417160982648163,-0.9954664512188809,5.372191545728324
3.946990737353883,-0.9958254442192217,5.462967977567904,85.0,3.940921657108908,-0.995521363424289,5.366531951814666
3.9478351889646626,-0.9959898899630707,5.491433675297741,86.0,3.9401272159529994,-0.9955762756296971,5.360872357901008
3.9486796405754423,-0.9961543357069196,5.519899373027577,87.0,3.939332774797091,-0.9956311878351052,5.355212763987351
3.9495240921862216,-0.9963187814507686,5.548365070757415,88.0,3.9385383336411826,-0.9956861000405133,5.349553170073692
3.9503685437970013,-0.9964832271946175,5.576830768487251,89.0,3.9377438924852743,-0.9957410122459214,5.343893576160035
3.9193717975244056,-0.9956358991361975,5.17336255268179,90.0,3.938831578947818,-0.9955548702621075,5.467161624867492
3.9212317731770368,-0.9955987527521011,5.207110605145473,91.0,3.937975134152074,-0.9955311979843817,5.46050898149371
3.923091748829668,-0.9955616063680046,5.240858657609157,92.0,3.9371186893563297,-0.9955075257066559,5.4538563381199285
3.924951724482299,-0.9955244599839081,5.27460671007284,93.0,3.9362622445605857,-0.9954838534289301,5.447203694746146
3.9268117001349303,-0.9954873135998117,5.308354762536522,94.0,3.9354057997648417,-0.9954601811512043,5.440551051372364
3.9286716757875615,-0.9954501672157152,5.342102815000206,95.0,3.9345493549690973,-0.9954365088734785,5.433898407998583
3.9305316514401927,-0.9954130208316188,5.375850867463889,96.0,3.9336929101733533,-0.9954128365957526,5.4272457646248
3.932391627092824,-0.9953758744475223,5.409598919927572,97.0,3.9328364653776093,-0.9953891643180269,5.420593121251018
3.934251602745455,-0.9953387280634258,5.4433469723912555,98.0,3.931980020581865,-0.9953654920403011,5.413940477877237
3.9361115783980862,-0.9953015816793294,5.477095024854938,99.0,3.931123575786121,-0.9953418197625753,5.407287834503455
3.9379715540507174,-0.9952644352952329,5.510843077318621,100.0,3.930267130990377,-0.9953181474848495,5.400635191129673
3.9398315297033486,-0.9952272889111364,5.5445911297823045,101.0,3.9294106861946325,-0.9952944752071237,5.393982547755891
3.94169150535598,-0.99519014252704,5.578339182245988,102.0,3.9285542413988885,-0.9952708029293978,5.387329904382109
3.9102591171339567,-0.9954905495440235,5.261977627671381,103.0,3.930744494611587,-0.9953241665736615,5.509893210283066
3.91260085353676,-0.9954509368888289,5.3116844548832125,104.0,3.9300384171974985,-0.9953455489138884,5.501795803170961
3.9149425899395625,-0.9954113242336342,5.361391282095044,105.0,3.92933233978341,-0.9953669312541152,5.493698396058856
3.917284326342365,-0.9953717115784395,5.411098109306875,106.0,3.9286262623693213,-0.9953883135943422,5.485600988946752
3.9196260627451682,-0.9953320989232449,5.460804936518706,107.0,3.9279201849552328,-0.9954096959345691,5.477503581834648
3.9219677991479713,-0.9952924862680503,5.510511763730537,108.0,3.927214107541144,-0.9954310782747959,5.469406174722542
3.924309535550774,-0.9952528736128556,5.560218590942368,109.0,3.9265080301270556,-0.9954524606150228,5.461308767610438
3.9266512719535767,-0.9952132609576609,5.609925418154199,110.0,3.925801952712967,-0.9954738429552497,5.453211360498334
3.9289930083563798,-0.9951736483024664,5.65963224536603,111.0,3.9250958752988785,-0.9954952252954765,5.445113953386229
3.931334744759183,-0.9951340356472718,5.709339072577861,112.0,3.92438979788479,-0.9955166076357034,5.4370165462741245
3.9336764811619855,-0.9950944229920771,5.759045899789692,113.0,3.9236837204707014,-0.9955379899759303,5.42891913916202
3.936018217564788,-0.9950548103368824,5.808752727001523,114.0,3.922977643056613,-0.9955593723161572,5.420821732049915
3.9383599539675913,-0.9950151976816878,5.858459554213354,115.0,3.922271565642524,-0.9955807546563841,5.412724324937811
3.909443052618752,-0.9955168231621833,5.244072655201396,116.0,3.923222078276296,-0.9951311730424225,5.551126015405965
3.9112457138895804,-0.9954022480536431,5.29295004865398,117.0,3.922325662358988,-0.9951163964643792,5.540827927983663
3.913048375160409,-0.9952876729451028,5.341827442106564,118.0,3.9214292464416802,-0.9951016198863359,5.5305298405613605
3.914851036431237,-0.9951730978365626,5.3907048355591485,119.0,3.920532830524372,-0.9950868433082927,5.520231753139059
3.916653697702065,-0.9950585227280224,5.439582229011732,120.0,3.919636414607064,-0.9950720667302493,5.509933665716756
3.9184563589728936,-0.9949439476194822,5.488459622464315,121.0,3.918739998689756,-0.995057290152206,5.499635578294454
3.920259020243722,-0.9948293725109421,5.5373370159169,122.0,3.917843582772448,-0.9950425135741627,5.489337490872151
3.9220616815145504,-0.9947147974024018,5.586214409369484,123.0,3.91694716685514,-0.9950277369961195,5.479039403449849
3.9238643427853788,-0.9946002222938616,5.635091802822068,124.0,3.916050750937832,-0.9950129604180762,5.468741316027547
3.9256670040562067,-0.9944856471853214,5.683969196274651,125.0,3.915154335020524,-0.9949981838400328,5.458443228605244
3.927469665327035,-0.9943710720767811,5.732846589727235,126.0,3.914257919103216,-0.9949834072619895,5.448145141182942
3.9292723265978635,-0.9942564969682409,5.78172398317982,127.0,3.913361503185908,-0.9949686306839463,5.437847053760639
3.931074987868692,-0.9941419218597007,5.830601376632403,128.0,3.9124650872686,-0.994953854105903,5.427548966338337
3.916681392322613,-0.9955780674581776,5.148270918797901,129.0,3.91272018011826,-0.9947867894902968,5.560171762343488
3.894464880370484,-0.99518718320967,5.401821957457576,130.0,3.9152572529328507,-0.9950037381554271,5.56075097373604
3.897185276007274,-0.9951770401598631,5.440580857606184,131.0,3.914353081442526,-0.995050422695728,5.553878681571118
3.8999056716440634,-0.9951668971100562,5.479339757754793,132.0,3.913448909952201,-0.995097107236029,5.547006389406197
3.902626067280853,-0.9951567540602493,5.5180986579034,133.0,3.912544738461876,-0.9951437917763298,5.540134097241275
3.9053464629176426,-0.9951466110104424,5.556857558052008,134.0,3.9116405669715513,-0.9951904763166307,5.533261805076353
3.9080668585544323,-0.9951364679606355,5.595616458200617,135.0,3.9107363954812264,-0.9952371608569317,5.526389512911431
3.9107872541912214,-0.9951263249108286,5.634375358349224,136.0,3.9098322239909016,-0.9952838453972326,5.5195172207465095
3.913507649828011,-0.9951161818610217,5.673134258497833,137.0,3.9089280525005767,-0.9953305299375336,5.5126449285815875
3.9162280454648006,-0.9951060388112148,5.711893158646441,138.0,3.908023881010252,-0.9953772144778344,5.5057726364166655
3.9189484411015902,-0.9950958957614079,5.7506520587950485,139.0,3.907119709519927,-0.9954238990181353,5.4989003442517435
3.92166883673838,-0.995085752711601,5.789410958943657,140.0,3.906215538029602,-0.9954705835584363,5.492028052086822
3.9243892323751695,-0.9950756096617941,5.828169859092265,141.0,3.9053113665392774,-0.9955172680987372,5.4851557599219
3.909464718084642,-0.9959282596966924,5.224925019784406,142.0,3.9057686811960712,-0.9955601248526684,5.5998179092839395
3.8874469044953894,-0.9958825097319075,5.482883764565057,143.0,3.908463780574641,-0.9956172741039099,5.6056306050136975
3.8916650603183838,-0.995865385961904,5.485868360558393,144.0,3.90746477312595,-0.995630832499012,5.604644120759158
3.8958832161413777,-0.9958482621919006,5.48885295655173,145.0,3.9064657656772592,-0.9956443908941142,5.603657636504618
3.900101371964372,-0.9958311384218971,5.491837552545066,146.0,3.905466758228568,-0.9956579492892162,5.602671152250079
3.904319527787366,-0.9958140146518937,5.494822148538402,147.0,3.904467750779877,-0.9956715076843183,5.601684667995539
3.9085376836103602,-0.9957968908818902,5.497806744531738,148.0,3.903468743331186,-0.9956850660794205,5.600698183741
3.912755839433354,-0.9957797671118868,5.500791340525075,149.0,3.902469735882495,-0.9956986244745226,5.59971169948646
3.9169739952563485,-0.9957626433418832,5.503775936518411,150.0,3.901470728433804,-0.9957121828696248,5.59872521523192
3.9211921510793424,-0.9957455195718798,5.5067605325117475,151.0,3.900471720985113,-0.9957257412647269,5.5977387309773805
3.9254103069023367,-0.9957283958018763,5.509745128505084,152.0,3.8994727135364218,-0.995739299659829,5.596752246722842
3.9296284627253306,-0.9957112720318729,5.512729724498421,153.0,3.898473706087731,-0.9957528580549312,5.595765762468302
3.933846618548325,-0.9956941482618694,5.515714320491757,154.0,3.89747469863904,-0.9957664164500333,5.594779278213762
3.9023920604108007,-0.9951010185482678,5.723534686470537,155.0,3.899473763470032,-0.995341741688611,5.5636293979418685
3.902933862313565,-0.9963070386878776,5.866002749430121,156.0,3.899674473162843,-0.9952823919885055,5.585593353395805
3.859116980202247,-0.9946712922583586,5.234628448837317,157.0,3.904706454609657,-0.9951670585754067,5.692948709456461
3.8659445176437797,-0.9946126717676944,5.256846516252675,158.0,3.903373554988622,-0.9951725078737158,5.689030441722953
3.8727720550853126,-0.9945540512770301,5.279064583668031,159.0,3.9020406553675873,-0.9951779571720251,5.685112173989444
3.879599592526845,-0.9944954307863659,5.301282651083389,160.0,3.900707755746552,-0.9951834064703342,5.6811939062559365
3.886427129968378,-0.9944368102957017,5.323500718498746,161.0,3.899374856125517,-0.9951888557686434,5.677275638522429
3.8932546674099107,-0.9943781898050374,5.345718785914103,162.0,3.898041956504482,-0.9951943050669525,5.673357370788921
3.900082204851443,-0.9943195693143733,5.36793685332946,163.0,3.8967090568834473,-0.9951997543652618,5.669439103055412
3.906909742292976,-0.9942609488237091,5.390154920744817,164.0,3.895376157262412,-0.9952052036635709,5.665520835321904
3.9137372797345087,-0.9942023283330449,5.4123729881601745,165.0,3.894043257641377,-0.99521065296188,5.661602567588396
3.9205648171760417,-0.9941437078423806,5.434591055575531,166.0,3.8927103580203424,-0.9952161022601893,5.657684299854887
3.927392354617574,-0.9940850873517164,5.456809122990888,167.0,3.8913774583993073,-0.9952215515584985,5.653766032121379
3.896671897889957,-0.9961596320735162,5.7787821836631945,168.0,3.8934093194051256,-0.9952594040803139,5.5948113334667955
3.896933766410452,-0.993958411134994,5.928394596172246,169.0,3.8937927461232573,-0.9950425587952539,5.615109313254486
3.853206040586894,-0.9958595353775688,5.317890468537414,170.0,3.8988813379793013,-0.9954091438097631,5.72970215737492
3.8600052344339866,-0.9957802106409314,5.323979932452704,171.0,3.897559551404708,-0.9953888315483223,5.7281735507593705
3.8668044282810787,-0.995700885904294,5.330069396367993,172.0,3.8962377648301145,-0.9953685192868814,5.726644944143821
3.8736036221281713,-0.9956215611676564,5.336158860283282,173.0,3.894915978255521,-0.9953482070254405,5.725116337528272
3.8804028159752635,-0.995542236431019,5.342248324198572,174.0,3.893594191680928,-0.9953278947639996,5.7235877309127225
3.887202009822356,-0.9954629116943816,5.348337788113861,175.0,3.8922724051063344,-0.9953075825025588,5.722059124297173
3.8940012036694487,-0.9953835869577442,5.35442725202915,176.0,3.8909506185317406,-0.995287270241118,5.720530517681623
3.900800397516541,-0.9953042622211068,5.360516715944439,177.0,3.8896288319571473,-0.9952669579796771,5.719001911066074
3.9075995913636334,-0.9952249374844693,5.366606179859729,178.0,3.888307045382554,-0.9952466457182362,5.717473304450524
3.9143987852107256,-0.9951456127478319,5.3726956437750175,179.0,3.8869852588079605,-0.9952263334567953,5.715944697834975
3.921197979057818,-0.9950662880111945,5.378785107690307,180.0,3.885663472233367,-0.9952060211953545,5.714416091219426
3.891381058007622,-0.9941831309344504,6.281525779845139,181.0,3.887691286507004,-0.9950984860807166,5.567431732960848
3.891183310588533,-0.9958208224991124,5.426498428332808,182.0,3.8876737034840665,-0.9950059053011806,5.697349219504267
3.869534773993464,-0.9949162855763144,5.683949146134026,183.0,3.890832754928957,-0.99541123458346,5.70414638212225
3.8723881682482446,-0.9949996195732097,5.696587043688733,184.0,3.889964464261511,-0.995427189573563,5.702680715143635
3.8752415625030254,-0.995082953570105,5.709224941243439,185.0,3.889096173594065,-0.995443144563666,5.701215048165019
3.8780949567578062,-0.9951662875670004,5.721862838798145,186.0,3.8882278829266186,-0.995459099553769,5.699749381186404
3.880948351012587,-0.9952496215638957,5.734500736352852,187.0,3.8873595922591724,-0.995475054543872,5.698283714207789
3.883801745267368,-0.995332955560791,5.747138633907559,188.0,3.886491301591726,-0.995491009533975,5.696818047229174
3.8866551395221487,-0.9954162895576864,5.759776531462265,189.0,3.88562301092428,-0.9955069645240778,5.695352380250558
3.8895085337769295,-0.9954996235545817,5.772414429016972,190.0,3.8847547202568338,-0.9955229195141808,5.693886713271943
3.8923619280317103,-0.995582957551477,5.7850523265716784,191.0,3.8838864295893876,-0.9955388745042838,5.692421046293328
3.895215322286491,-0.9956662915483724,5.797690224126385,192.0,3.8830181389219414,-0.9955548294943868,5.690955379314713
3.898068716541272,-0.9957496255452677,5.810328121681091,193.0,3.882149848254495,-0.9955707844844898,5.689489712336097
3.9009221107960528,-0.995832959542163,5.822966019235798,194.0,3.881281557587049,-0.9955867394745928,5.688024045357482
3.885784232051885,-0.9961478164476112,5.489470876043476,195.0,3.8823802815922925,-0.9954079590991121,5.728971695145966
3.886069124846674,-0.9961815239042686,6.059667729659278,196.0,3.8830696359430394,-0.9954513490232779,5.680502033462327
3.842732677690306,-0.9935902259141078,5.458982771698283,197.0,3.8882991896890804,-0.9951779906797408,5.806057913684046
3.848057234184797,-0.9937584779433482,5.496614156626251,198.0,3.887097876493356,-0.995137006644964,5.800491700221838
3.8533817906792884,-0.9939267299725884,5.5342455415542195,199.0,3.8858965632976314,-0.995096022610187,5.794925486759629
3.8587063471737797,-0.9940949820018286,5.5718769264821875,200.0,3.884695250101907,-0.9950550385754102,5.789359273297421
3.864030903668271,-0.9942632340310689,5.609508311410156,201.0,3.8834939369061825,-0.9950140545406334,5.783793059835213
3.8693554601627627,-0.9944314860603092,5.647139696338124,202.0,3.882292623710458,-0.9949730705058566,5.7782268463730055
3.874680016657254,-0.9945997380895494,5.684771081266092,203.0,3.881091310514734,-0.9949320864710797,5.772660632910797
3.880004573151745,-0.9947679901187896,5.722402466194061,204.0,3.8798899973190095,-0.9948911024363029,5.767094419448589
3.8853291296462364,-0.9949362421480299,5.760033851122029,205.0,3.878688684123285,-0.994850118401526,5.761528205986381
3.8906536861407277,-0.9951044941772702,5.797665236049998,206.0,3.8774873709275606,-0.9948091343667491,5.755961992524172
3.895978242635219,-0.9952727462065104,5.8352966209779655,207.0,3.876286057731836,-0.9947681503319723,5.750395779061964
3.88071112377132,-0.9945946063239448,5.558120197711843,208.0,3.8774635499960364,-0.9946796428297265,5.768330429586003
3.881200299635384,-0.9934646262577636,6.143706399412332,209.0,3.878206730173396,-0.9948096518736645,5.718202780345156
3.838118962422113,-0.9962255034174794,5.546554106969744,210.0,3.8834562707883933,-0.9951733351208683,5.848140972422187
3.8447260798069527,-0.9960472059375646,5.509350282903413,211.0,3.882181255564536,-0.9951746536668484,5.8537696454947445
3.8513331971917926,-0.9958689084576497,5.472146458837082,212.0,3.880906240340679,-0.9951759722128287,5.859398318567302
3.8579403145766324,-0.9956906109777349,5.434942634770751,213.0,3.879631225116822,-0.9951772907588089,5.865026991639859
3.8645474319614723,-0.9955123134978201,5.39773881070442,214.0,3.8783562098929645,-0.9951786093047892,5.870655664712417
3.871154549346312,-0.9953340160179052,5.36053498663809,215.0,3.877081194669107,-0.9951799278507694,5.876284337784974
3.8777616667311516,-0.9951557185379903,5.323331162571758,216.0,3.87580617944525,-0.9951812463967495,5.881913010857532
3.8843687841159915,-0.9949774210580755,5.286127338505428,217.0,3.874531164221393,-0.9951825649427298,5.887541683930089
3.8909759015008314,-0.9947991235781607,5.248923514439097,218.0,3.8732561489975357,-0.99518388348871,5.893170357002647
3.8975830188856713,-0.9946208260982459,5.211719690372766,219.0,3.8719811337736783,-0.9951852020346903,5.898799030075204
3.904190136270511,-0.994442528618331,5.174515866306435,220.0,3.8707061185498213,-0.9951865205806705,5.904427703147761
3.877029262366627,-0.9957603920737073,6.051633071620449,221.0,3.8725818763876245,-0.9954219375564571,5.743433183743829
3.8661300464868527,-0.995628847822358,5.972918363235986,222.0,3.8744062302883897,-0.9953844230373738,5.777740504259336
3.855230830607079,-0.9954973035710089,5.894203654851523,223.0,3.8762305841891544,-0.9953469085182907,5.812047824774844
3.859607360643487,-0.9954685080238946,5.8176975328005085,224.0,3.8752430485821554,-0.9953644624354314,5.827996194775875
3.863983890679896,-0.9954397124767803,5.741191410749494,225.0,3.874255512975157,-0.9953820163525723,5.843944564776907
3.868360420716304,-0.9954109169296661,5.664685288698479,226.0,3.873267977368158,-0.995399570269713,5.859892934777938
3.8727369507527127,-0.9953821213825519,5.588179166647464,227.0,3.872280441761159,-0.9954171241868538,5.8758413047789695
3.877113480789121,-0.9953533258354377,5.511673044596449,228.0,3.87129290615416,-0.9954346781039947,5.891789674780001
3.8814900108255292,-0.9953245302883234,5.4351669225454335,229.0,3.8703053705471615,-0.9954522320211354,5.907738044781032
3.885866540861938,-0.9952957347412091,5.358660800494419,230.0,3.869317834940163,-0.9954697859382762,5.923686414782064
3.890243070898346,-0.9952669391940949,5.282154678443404,231.0,3.868330299333164,-0.9954873398554169,5.939634784783095
3.894619600934755,-0.9952381436469806,5.205648556392389,232.0,3.867342763726165,-0.9955048937725578,5.955583154784127
3.898996130971163,-0.9952093480998664,5.129142434341374,233.0,3.866355228119166,-0.9955224476896986,5.971531524785158
3.873972749192657,-0.9950503460742148,6.519123644435799,234.0,3.867871078106658,-0.9954757479384447,5.727327639850335
3.871678595668857,-0.9954985078698726,5.708985131092454,235.0,3.8683590514297874,-0.9958189067817759,5.821581491700683
3.87219121601483,-0.9967088446568536,6.267023434281632,236.0,3.869188939374609,-0.9960516695112367,5.769512227116563
3.829917962426543,-0.9965013517348724,5.66689970152823,237.0,3.874517741176497,-0.9962740107949181,5.912296780124897
3.8370115711535266,-0.9964177125469114,5.593697989631861,238.0,3.8731472128233118,-0.9962526533468241,5.923475632134525
3.8441051798805104,-0.9963340733589504,5.520496277735492,239.0,3.8717766844701265,-0.99623129589873,5.934654484144153
3.851198788607494,-0.9962504341709894,5.4472945658391225,240.0,3.8704061561169416,-0.9962099384506361,5.9458333361537825
3.858292397334478,-0.9961667949830283,5.374092853942753,241.0,3.8690356277637563,-0.996188581002542,5.957012188163411
3.865386006061462,-0.9960831557950673,5.3008911420463845,242.0,3.867665099410571,-0.9961672235544481,5.968191040173039
3.8724796147884457,-0.9959995166071063,5.227689430150015,243.0,3.8662945710573857,-0.996145866106354,5.9793698921826675
