ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
654,45,129,193,27,2192.1234760147604,27939.377453874546,5391.529225092251,21503.8384797048,54073.99864944649,11757.519749077492,18228.731815498155,133934.29060516605,229445.67350553503,495.16284132841326,206406.6220073801,211659.74152767527,51368.83312675225,131750.07886232846,33564.691087501844,19911.65996753726,336657.8854729232,304000.5581009296,395519.2277925336,142870.547875166,5604.859760956175,0.0,33617.29531503616,0,1140304,2220336,1150018,645285,545598,511365120,-6000.0,748307.8620689656,4106577,46213.5,406,75.0,73750.0,939378.0,180702.0,729583.0,1801342.0,395662.0,623573.0,4544510.0,7762868.0,16655.0,6890217.0,7114869.0,1729623.0,4435027.0,1129479.0,672333.0,11313701.0,10338124.0,13414728.0,4807103.0,178484.0,0.0,1130131.0,0.0,45.49664429530201,59.46114093959727,334556.5369127517,4666499.651006712
655,105,128,66,4,2095.774200110184,27301.327329745305,5297.514328092554,20393.4999364326,48738.721845997374,11481.4930372505,13875.117777683605,120802.79009196084,92221.22793575456,487.4522863075815,179705.75087511126,203660.03524176803,50272.37026271186,118045.59704237289,32102.438762711863,18148.245169491525,326872.05805932207,188347.94895762712,74071.62482203389,134987.76920338982,5497.75829661017,0.0,31206.338220338985,0,857016,741207,1155002,604408,515914,506687488,-4000.0,562324.76,2094999,45578.5,-335,74.0,62555.0,802548.0,158118.0,608380.0,1449499.0,342831.0,410491.0,3603930.0,2750521.0,14563.0,5376074.0,6032172.0,1500548.0,3526692.0,958356.0,542202.0,9749761.0,5727559.0,2222797.0,4013430.0,154513.0,0.0,928318.0,0.0,14.793333333333333,32.56786666666665,318585.73333333334,4623230.1866666665
656,27,110,28,35,1956.9244022689925,29585.107013730583,5187.414748449345,24696.99585431797,13610.290738482743,11429.432306632032,19172.85242008164,174765.2445846366,119490.30514764352,476.554694375232,31189.77769177755,205610.93307533264,52182.744769075776,145581.58833448222,33668.38548173286,24498.50179755024,343822.047255952,483738.4877140888,443152.0324195344,143749.8800572671,7211.921491065274,0.0,35298.55731480991,0,1208258,err,1120551,100792,83358,480739328,-6000.0,751517.6666666666,2262208,45215.125,661,73.0,48911.0,735284.0,129691.0,619971.0,341642.0,285737.0,490664.0,4487284.0,2980172.0,11903.0,786152.0,5141777.0,1304209.0,3668310.0,844488.0,620677.0,8680740.0,12291944.0,11432125.0,3628687.0,164084.0,0.0,887761.0,0.0,49.973333333333336,65.4469333333333,331917.86666666664,4669248.96
657,143,215,50,29,2146.1351091239767,29802.600932100635,5495.41883146408,23253.49321764171,54672.39113367688,12039.868952712945,20973.743414671117,211197.8859275538,192584.24234616556,493.4725143983025,202636.96577750836,205905.2647165808,51770.72949378599,160316.8207714459,34835.294649893905,28119.642346165503,341032.0715671416,720675.5774173992,540563.9490906335,169020.54813579872,4961.445384965141,0.0,38936.74141406487,0,2137755,err,1152694,661078,535574,492290048,-10000.0,1011886.4074074074,2244859,45526.8,1703,73.0,70236.0,965691.0,180035.0,764122.0,1784127.0,392665.0,698159.0,6907328.0,6305962.0,16159.0,6667944.0,6691097.0,1689513.0,5243921.0,1138124.0,923371.0,11078402.0,23513391.0,17749139.0,5566637.0,159799.0,0.0,1277603.0,0.0,62.75167785234899,77.188389261745,384136.322147651,4823498.067114094
658,97,118,195,14,2172.0906455757186,28484.622089288583,5506.209482897061,21624.91513569937,49654.65835876024,11986.793985867993,14333.318957764572,128748.61610727478,173276.0376746427,508.38329853862217,186464.2754376104,265432.9688774691,52832.19434719769,126111.41818692788,33836.02474706921,19343.36421230127,341898.4754135217,210108.18020716237,102720.22222579092,144624.44185000804,7651.162277180022,0.0,33312.59348803597,0,855211,836754,1145831,597112,508088,527089664,-4000.0,508367.8148148148,10876266,46088.454545454544,-478,72.0,65265.0,843647.0,164886.0,646721.0,1498205.0,359695.0,432324.0,3871013.0,5212447.0,15263.0,5586391.0,7980158.0,1584265.0,3780085.0,1014691.0,580297.0,10287922.0,6292292.0,3036545.0,4320752.0,212164.0,0.0,994339.0,0.0,16.80666666666667,35.475733333333345,329899.4666666667,4760893.76
659,20,43,127,4,2136.4444110238,27456.455329548444,5281.661375343084,20650.47687333158,48941.02452156258,11445.775305485582,17598.251178704366,126932.01135466406,106537.7378726924,490.3549874045945,186039.1056058954,225522.46489453697,51330.03241088886,119200.52400360958,32354.26598736652,18310.718694540534,324814.71276883746,199561.3865092495,86923.02107083771,142958.12124379605,6436.256512257482,0.0,31142.105647465785,0,889927,782287,1152962,608524,522999,504819712,-6000.0,568269.75,5910855,45222.92307692308,168,72.0,70151.0,894310.0,173391.0,681509.0,1603594.0,376841.0,581233.0,4177674.0,3503809.0,16100.0,6127106.0,7325910.0,1690009.0,3930606.0,1063629.0,605279.0,10723422.0,6723202.0,3032704.0,4748968.0,191883.0,0.0,1025633.0,0.0,15.726666666666667,34.2598,293524.61333333334,4714190.933333334
66,189,157,46,73,2584.2455899387724,31570.327792487176,5135.89511004468,23470.909225550226,75454.23746483534,13352.403483369188,31158.95269733576,197339.10179546583,312845.7663577693,525.2447873572729,317342.86131060735,199005.04841138507,53082.05920410359,131613.5335236204,34885.0167121701,20045.8663191859,963308.5200876975,296898.1489782411,140304.4317696699,253487.97137420368,5719.2466286092495,0.0,48277.701009348886,0,937804,872087,1930963,842615,797696,556118016,-8000.0,910890.9629629628,1414789,43966.4,1741,67.0,77499.0,930990.0,154722.0,703933.0,2259573.0,401733.0,942377.0,5925037.0,9401748.0,15782.0,9453475.0,5955332.0,1591598.0,3927056.0,1046783.0,602350.0,28196092.0,8751141.0,4176088.0,7431320.0,162303.0,0.0,1431612.0,0.0,14.161073825503356,31.969530201342277,326947.24832214764,4704595.3825503355
660,82,16,231,64,2185.8647255615606,27088.629373920077,5225.120466159332,20907.261784493217,52288.89963604279,11607.343119738243,21687.87643836624,141661.61711701777,457354.7433917871,490.3475681041138,206598.6026249035,200402.3092974523,48943.33580619072,120282.89517682524,33330.89841923388,18715.420851407987,332373.5125211381,258444.11888096464,273957.1454157783,150057.48841996913,5380.796595838541,0.0,31615.561024924635,0,945931,2041690,1150522,633976,551859,441245696,-6000.0,787057.8620689656,2121451,45028.6,583,72.0,73859.0,911846.0,176151.0,710224.0,1761159.0,391121.0,736579.0,4813011.0,15520257.0,16555.0,7009490.0,6743888.0,1656152.0,4077535.0,1123065.0,637151.0,11180772.0,8957884.0,9413817.0,5109927.0,173711.0,0.0,1074031.0,0.0,37.89333333333333,53.37173333333333,285579.92,4644178.773333333
661,56,26,234,93,2018.1543513354857,28494.594826827124,5245.349258878779,23553.05556941591,46815.21892427356,11517.272211623129,11267.59012327561,120184.68185353684,625780.4015996477,476.7216612855885,181747.72865424125,228853.4728059877,53413.17240341931,136879.6121436695,32890.65398246322,20648.3795061819,336857.4938327769,356598.1149576256,402952.499915618,130962.98139927356,5784.388458010786,120.341358183219,32612.1743772242,0,1357889,2191044,1150301,620859,529859,455331840,-8000.0,850260.1666666666,6765720,45442.53333333333,429,71.0,68226.0,962450.0,176559.0,796420.0,1576547.0,390153.0,386532.0,4116518.0,21321625.0,16096.0,6115519.0,7759206.0,1805014.0,4629533.0,1111673.0,703854.0,11313777.0,12266217.0,13649825.0,4474891.0,190928.0,2811.0,1105519.0,0.0,45.81208053691275,61.37677852348994,286297.23489932885,4693085.77181208
662,107,84,234,90,2382.682132451374,29428.453019922825,5459.5158988896765,22642.81435546106,53703.34488542405,12427.347326561146,34833.60414993307,223495.5055988661,659705.8964800378,519.3026773761713,215776.1124891724,210248.3249468462,52271.991652557386,156372.39685002164,36403.53831554908,27232.300996180653,346366.27192188054,652577.0370673701,536685.8689609009,210725.15967240225,6103.345379375516,110.2919321179667,41014.85133677206,0,1978866,err,1140785,603040,539389,507027456,-10000.0,1126461.892857143,2497487,46300.066666666666,1694,70.0,73842.0,918002.0,168260.0,704063.0,1654748.0,385149.0,1089372.0,7029120.0,20339994.0,16070.0,6642413.0,6473230.0,1613292.0,4876900.0,1129540.0,854797.0,10678923.0,20452212.0,17062708.0,6580284.0,193461.0,2389.0,1277681.0,0.0,62.77181208053691,76.36872483221477,426175.6241610738,4892843.812080537
663,173,77,207,83,2228.68833939394,27871.04522020202,5460.471385858586,20681.917705050502,53468.55376969697,12031.105018181815,19494.314682828284,138669.28164040405,592869.0911191918,506.5264484848485,201465.25623434343,218707.79864242423,52703.55407676768,123842.81149090908,34512.35851313132,19132.52149494949,338342.3015515151,217454.028210101,99881.16464646463,149820.84265050504,4588.722448484848,0.0,34094.50345858586,0,847806,783681,1149082,607605,513948,497111040,-6000.0,691093.5769230769,3659594,46311.3,-286,70.0,66850.0,826012.0,163736.0,619895.0,1600018.0,361793.0,586283.0,4145164.0,17813212.0,15195.0,6029452.0,6600442.0,1583310.0,3717094.0,1036848.0,574311.0,10153253.0,6540767.0,2967269.0,4496778.0,142265.0,0.0,1021336.0,0.0,17.86,35.67040000000001,327535.0133333333,4615060.586666667
664,43,38,197,86,2092.5335350553505,31002.159298892988,5249.690715867158,25572.35070110701,47278.5340295203,11813.73741697417,22152.104627306275,197595.77642066425,434459.1098154982,488.1408487084871,177527.42942435425,258697.8305535055,52669.42780278988,155621.214606244,34519.30585283047,26942.191150638428,329271.63561148423,615338.6060521072,493352.32486530376,167479.8310428814,5318.0555539154175,109.02432651856223,39281.30236179792,0,2104129,err,1114251,592143,479119,460562432,-10000.0,1074762.6206896552,12764385,46528.90909090909,1575,69.0,70409.0,1037055.0,176497.0,860955.0,1581774.0,398325.0,751227.0,6698901.0,14810224.0,16415.0,5968009.0,8621380.0,1772498.0,5236763.0,1164460.0,911350.0,11098214.0,20710459.0,16651679.0,5668355.0,214620.0,2390.0,1326471.0,0.0,63.53020134228188,80.7434899328859,389376.0268456376,4787247.785234899
665,21,169,175,6,2273.5482121450123,27726.40611797776,5409.056988136084,20671.042007358108,53276.443966764506,11845.882683642678,24050.44240419991,147814.80944979537,129117.10357570996,505.3372493902692,209688.29825968336,206383.4422967219,47580.9313050308,122460.8169897896,34149.97458558968,19290.062403373155,338937.4807242363,263731.8348890083,282913.5765036584,171720.23994874128,5490.364763755116,0.0,36272.84018023232,0,783874,1925588,1143316,612035,537731,507768832,-6000.0,703257.0384615385,2883996,46429.66666666666,454,69.0,68223.0,822614.0,162497.0,620799.0,1601087.0,356539.0,716901.0,4442421.0,3866338.0,15185.0,6317942.0,6203263.0,1428453.0,3675136.0,1024748.0,579572.0,10162592.0,7899753.0,8478813.0,5145970.0,161196.0,199.0,1088754.0,0.0,38.06666666666667,53.70080000000001,332156.8,4685663.413333333
666,92,186,142,77,3612.73719054242,27535.3684191006,4834.397070004636,23289.716439499305,12986.163838664812,10859.1957162726,5376.103588317107,50322.608530366255,411400.9599443672,461.9039406583217,24154.368474733423,208100.70805748724,53951.97475314079,97917.31796393306,30473.068378841963,16972.185823559408,9336.456603773584,174773.57821148765,78701.69199388067,49511.46900004636,5628.808075657133,0.0,27409.45804088823,0,1042034,705945,526586,129713,99887,485224448,-2000.0,394959.04347826086,2877945,45188.333333333336,-1505,68.0,99537.0,761921.0,134693.0,645935.0,365565.0,302228.0,152846.0,1439064.0,11809883.0,12885.0,715851.0,5772615.0,1504709.0,2752936.0,850780.0,475337.0,421113.0,5066847.0,2353875.0,1426235.0,142724.0,0.0,763589.0,0.0,0.0,28.498523489932886,0.0,4619005.342281879
667,223,38,199,31,2038.7554252433376,26413.28674006702,5232.66762406255,21142.97195627892,45960.09496569332,11468.912398276689,11196.142420615924,117271.1492580182,285930.59149513324,485.7663235998085,170304.41704164672,209963.62166906017,51073.60824191167,122789.36526110026,32060.88996688874,18667.204364303667,330526.9087645111,221018.5143016715,104586.8793393705,129956.41763274424,4557.220672597438,0.0,29846.03597558543,0,984594,849343,1147969,600686,516409,498843648,-4000.0,533148.1481481482,3194789,43842.09090909091,802,68.0,62077.0,803153.0,159553.0,643035.0,1397942.0,349470.0,343390.0,3574128.0,8688475.0,14791.0,5173579.0,6419539.0,1551979.0,3737733.0,975019.0,572504.0,10076400.0,6763216.0,3226613.0,3995066.0,138856.0,0.0,908833.0,0.0,0.0,36.20100000000001,0.0,4753040.4
668,186,37,141,14,2076.6048636214264,30519.92022674992,5091.998135064082,24833.46003943477,47451.15284258955,12044.26459086428,22036.99658232008,212594.84249917849,136998.963703582,492.20156095957935,171731.31595465,232134.1305044364,52787.61387496919,161266.54381828636,35237.32322352748,28553.897987349053,339854.28954243,755492.7548016101,541440.6082066869,172045.4058490101,6211.881311098333,90.94769930720712,39962.25118705332,0,2217038,err,1088903,586162,472177,424689664,-8000.0,1007615.4814814816,6534459,45229.63636363636,1862,68.0,62421.0,916741.0,153276.0,749047.0,1417205.0,362611.0,659649.0,6435705.0,4119823.0,14796.0,5156388.0,6967887.0,1589138.0,4855895.0,1063440.0,857613.0,10212067.0,22498809.0,16350792.0,5158632.0,188772.0,1983.0,1207351.0,0.0,0.0,78.12194630872483,0.0,4704819.785234899
